time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.840000000000003,3.60018568334,4.76852598539,23.2014578796,0.09414331463,6.03550656958,0.0,3.21297595692,3.3795953078,5.39239407183,-0.0220236948571,-0.176828071355,0.0,434.97607079756267,433.5827770866819,434.4074930944376,436.6212062893064
3.900000000000003,3.7974628005,4.97267069923,23.5254327116,0.092992296294,6.02488358318,0.0,3.36373120189,3.42500391947,5.40618344092,-0.0140356734117,-0.177496236909,0.0,452.03497625574545,451.9514712922017,453.7366864437128,454.3777122015676
3.960000000000003,4.00391563632,5.17948747587,23.8499982108,0.092806594939,6.01402409945,0.0,3.51882502908,3.46873975498,5.41207662437,0.0127901629155,-0.189090088826,0.0,451.9518724327054,450.98494863663143,451.0015191815849,453.1635536786406
4.020000000000002,4.21966421053,5.38885032314,24.1741751427,0.0935996528093,6.00345533993,0.0,3.67357842825,3.50999528386,5.39331595315,0.0140591288822,-0.158226632823,0.0,443.95398302981647,446.4489763913119,444.91564429348665,445.01943281153626
4.080000000000001,4.44563881868,5.60094086394,24.4998619309,0.0941270370562,5.99436115292,0.0,3.85951205274,3.55961709342,5.46189609651,-0.00467374342518,-0.140801135102,0.0,474.0549691242231,475.3720908903048,474.0892814873301,472.64734113695806
4.14,4.68107772642,5.81541862793,24.8234470229,0.0933612682833,5.98606312419,0.0,3.98905066365,3.58958439493,5.32455939744,-0.038442503835,-0.133722171263,0.0,407.49737060441345,408.11021399684256,408.5506151721726,405.52768547659474
4.199999999999998,4.92659477076,6.03233145627,25.1459267143,0.0907472917393,5.97839996504,0.0,4.19526137487,3.64042054033,5.4236445295,-0.0565393936642,-0.117829497464,0.0,484.37399440513997,485.5543999472092,485.69614065137637,484.33573245304245
4.259999999999997,5.18281523297,6.25170451227,25.4686317357,0.0870820400224,5.97114427403,0.0,4.34589506492,3.6716854432,5.3332645501,-0.0722308463143,-0.127976956113,0.0,426.42876032293645,425.5468280851591,426.2740424939173,424.9277193290212
4.319999999999996,5.44904913407,6.47311476848,25.7886222001,0.0830262636823,5.96326648917,0.0,4.52901093125,3.70816868678,5.33257735432,-0.0596503192406,-0.138926582967,0.0,456.3022707042308,455.4116479956425,455.2937697868692,456.2960722358547
4.379999999999995,5.7275021999,6.69690307212,26.1118773785,0.0801940869975,5.95447043346,0.0,4.75315804569,3.75094249524,5.44130861737,-0.0297601753638,-0.169938892969,0.0,492.81836498658134,490.50152880250096,489.84365468015903,492.0605198130396
4.439999999999993,6.01821218609,6.92287157969,26.4376557321,0.0788723068133,5.94421841556,0.0,4.9377932326,3.78111181299,5.41738019967,-0.00986771016872,-0.172788041936,0.0,452.538916540945,452.2820023630487,451.2835122314547,452.886701932057
4.499999999999992,6.31983781034,7.15054737631,26.7610704861,0.0780767156932,5.93402555591,0.0,5.11700973441,3.8079453412,5.36267259255,-0.0210942222878,-0.164629343312,0.0,442.3514267733099,442.99512000972277,444.44283094490714,443.52159895446016
4.559999999999991,6.63244450442,7.3798245106,27.0814080178,0.0765344255981,5.92371939574,0.0,5.30378521212,3.8344248306,5.31475733098,-0.0370447153974,-0.192491377215,0.0,447.98731339179625,445.6863661761299,447.004791526871,445.7025579557231
4.6199999999999894,6.95621890706,7.61061072277,27.3983364635,0.0740412338622,5.91201600381,0.0,5.48938874948,3.85817486257,5.24906914993,-0.0525778936546,-0.200745533245,0.0,442.4752065247819,441.757496260549,442.03566876017663,440.752408451458
4.679999999999988,7.29171606824,7.84284437315,27.712362221,0.0705253456336,5.89954678682,0.0,5.69454534289,3.88255703815,5.21771703689,-0.0747164407518,-0.228234046241,0.0,455.91286454761473,453.668201698789,454.9553436402769,453.17633677072394
4.739999999999987,7.64023634928,8.07655059634,28.0257375381,0.0655903671135,5.8858137236,0.0,5.92357074823,3.90709047422,5.2269970154,-0.104889683279,-0.230215208679,0.0,469.3717050156716,469.1688391055369,470.9927039351114,468.64711699324084
4.799999999999986,8.00225130113,8.3115436204,28.3384942189,0.0598775923228,5.87241158766,0.0,6.14434876455,3.92538435024,5.19735384385,-0.080734144557,-0.212356761694,0.0,458.7496179685468,460.11783573319343,457.990463823307,459.9005088232502
4.859999999999984,8.37658434517,8.54737312874,28.6468560066,0.054913410862,5.86019903746,0.0,6.3341210957,3.93517822246,5.08112056974,-0.0870728834739,-0.190076524065,0.0,429.8046642010013,431.64676749075915,432.03423320404255,431.4934761741405
4.919999999999983,8.7644339158,8.78394150551,28.9526003335,0.0493551725693,5.84826073107,0.0,6.594627599,3.94981413963,5.10907212749,-0.107098047314,-0.22999706793,0.0,482.06686969322243,479.00259838413257,481.66475177470284,480.14077219322905
4.979999999999982,9.16715693392,9.02116703003,29.2579205901,0.0432904069288,5.83450112698,0.0,6.83013638771,3.95709027079,5.06731758333,-0.0911660427401,-0.228021171964,0.0,460.87516368198726,460.9811353173543,459.8027386389804,461.054970576292
5.0399999999999805,9.58347208427,9.2586540909,29.5591618911,0.0384253320002,5.82041826998,0.0,7.04771116215,3.95869472504,4.97342016683,-0.0661481832114,-0.2534584521,0.0,445.470929457197,443.3293706538455,444.3578403893549,446.39904290024697
